ISBN	douban_id	5star	4star	3star	2star	1star	short_comment	long_comment	note	reading	collectiongs	wishes	url_pic	title	score	users
9782701154411	6412538	1	0	0	1	1	2	https://img5.doubanio.com/lpic/s6364046.jpg						Mondo et autres histoires de J.M.G. Le Clézio	8.1	10
9787531328964	1321696	71.9%	22.0%	5.5%	0.4%	0.1%	232	22	0.0	10.0	886.0	212.0	https://img3.doubanio.com/lpic/s5742403.jpg	小布头奇遇记	9.3	676
9787536501706	3679094	90.0%	10.0%	0.0%	0.0%	0.0%	2	0	0.0	3.0	15.0	16.0	https://img3.doubanio.com/lpic/s3734470.jpg	丰子恺儿童漫画集	8.5	10
9787115380128	26415292	67.6%	16.2%	16.2%	0.0%	0.0%	13	0	0.0	8.0	37.0	130.0	https://img3.doubanio.com/lpic/s28097954.jpg	简笔画5000例，一本就够色铅笔卷	7.1	37
9787561331149	1420762	45.9%	41.8%	11.4%	0.5%	0.5%	72	8	0.0	19.0	283.0	269.0	https://img1.doubanio.com/lpic/s1872518.jpg	特别的女生萨哈拉	8.5	220
9787534273179	20503849	48.4%	24.2%	22.6%	3.2%	1.6%	7	0	0.0	15.0	80.0	96.0	https://img1.doubanio.com/lpic/s24930229.jpg	杨红樱淘气包马小跳系列	7.8	62
9787208078642	3108835	59.1%	32.1%	8.4%	0.2%	0.1%	390	29	0.0	74.0	3267.0	1875.0	https://img3.doubanio.com/lpic/s3492980.jpg	让爱点亮	9.0	2653
9787533276379	25834941	56.4%	20.5%	23.1%	0.0%	0.0%	12	0	0.0	5.0	49.0	60.0	https://img3.doubanio.com/lpic/s27273691.jpg	都市小红帽	8.1	39
9787550266094	26676574	43.8%	42.2%	10.9%	3.1%	0.0%	22	25	0.0	13.0	73.0	780.0	https://img1.doubanio.com/lpic/s28352717.jpg	宝宝的第一本游戏书	8.5	64
9787568017015	26847591	2	3	0	1	8	6	https://img3.doubanio.com/lpic/s28942525.jpg						蓝色棍子·蓝色箱子	8.8	10
9787506329224	1063733	52.1%	32.0%	13.9%	1.3%	0.7%	166	3	0.0	66.0	711.0	689.0	https://img3.doubanio.com/lpic/s1159864.jpg	神秘的女老师	8.6	612
9787122248688	26820492	23.5%	41.2%	35.3%	0.0%	0.0%	7	0	0.0	5.0	15.0	88.0	https://img1.doubanio.com/lpic/s28825119.jpg	Amily的可爱手绘生活	7.4	17
9787505626027	25724511	18.8%	31.3%	50.0%	0.0%	0.0%	7	0	0.0	0.0	20.0	7.0	https://img5.doubanio.com/lpic/s27142066.jpg	酷阿婆的魔法口袋	7.3	16
9787539130187	1437869	37.4%	43.0%	17.8%	1.9%	0.0%	35	2	0.0	17.0	142.0	111.0	https://img5.doubanio.com/lpic/s26720586.jpg	兰心的秘密	8.2	107
9787538734300	25695703	45.3%	42.1%	11.3%	1.3%	0.0%	238	6	0.0	22.0	626.0	410.0	https://img3.doubanio.com/lpic/s27010432.jpg	最好的你，在路上	8.6	539
9787544805919	3424697	68.5%	26.6%	4.2%	0.7%	0.0%	30	2	0.0	2.0	180.0	195.0	https://img3.doubanio.com/lpic/s3553300.jpg	蒙蒙	9.5	143
9787229102630	26584681	70.0%	26.7%	3.3%	0.0%	0.0%	5	10	0.0	4.0	27.0	63.0	https://img3.doubanio.com/lpic/s28349930.jpg	今天我感觉……	9.7	30
9787501189830	4124845	1	0	0	1	7	53	https://img1.doubanio.com/lpic/s4100389.jpg						国家·独生子女·儿童观:对北京市儿童生活的调查研究	8.3	10
9787539146362	3655168	50.0%	41.7%	8.3%	0.0%	0.0%	4	0	0.0	0.0	16.0	8.0	https://img3.doubanio.com/lpic/s26704235.jpg	皮皮鲁总动员之鲁西西系列 礼品盒装（共6册）	7.8	12
9787569906332	26719929	8.7%	19.8%	54.5%	13.2%	3.7%	106	3	0.0	3.0	290.0	27.0	https://img3.doubanio.com/lpic/s28395514.jpg	绝非普通人之红发球艾米丽	8.1	242
9787545809794	26325527	2	1	0	1	8	22	https://img3.doubanio.com/lpic/s28007394.jpg						大画民国——《论语》漫画图鉴（一）	8.5	10
9787549564040	26376305	26.3%	57.9%	15.8%	0.0%	0.0%	5	1	0.0	1.0	25.0	12.0	https://img3.doubanio.com/lpic/s28058404.jpg	我的妹妹是只狼	7.8	19
9787532482221	5063797	1	1	0	0	2	23	https://img1.doubanio.com/lpic/s4538117.jpg						上海少年儿童报刊简史	8.3	10
9787540461331	23122734	22.3%	43.7%	28.2%	4.6%	1.2%	132	9	0.0	76.0	424.0	2219.0	https://img1.doubanio.com/lpic/s26072208.jpg	时光的旅行	7.5	323
9787222145856	26827167	47.6%	40.3%	9.7%	1.5%	1.0%	73	67	0.0	9.0	227.0	339.0	https://img3.doubanio.com/lpic/s28853153.jpg	格列佛游记	8.7	206
9787544250627	6971390	21.7%	40.4%	29.2%	7.2%	1.5%	307	23	0.0	56.0	774.0	515.0	https://img3.doubanio.com/lpic/s8492295.jpg	小狗钱钱2	7.4	678
9787539485706	26861719	30.4%	43.5%	26.1%	0.0%	0.0%	13	0	0.0	1.0	25.0	21.0	https://img3.doubanio.com/lpic/s29000270.jpg	绘森活：薇蓝	9.3	23
9787546122403	7064584	24.1%	47.6%	25.2%	3.1%	0.0%	109	1	0.0	43.0	346.0	679.0	https://img3.doubanio.com/lpic/s7023084.jpg	北欧旅绘日记	7.8	286
9789861611372	1950239	76.9%	23.1%	0.0%	0.0%	0.0%	4	32	0.0	3.0	15.0	137.0	https://img3.doubanio.com/lpic/s1961424.jpg	遇見圖畫書百年經典	8.2	13
9787539423555	3529625	67.2%	26.6%	5.8%	0.3%	0.0%	71	7	0.0	13.0	376.0	261.0	https://img1.doubanio.com/lpic/s3794068.jpg	爷爷的天使	9.2	294
9787539193953	25812055	40.0%	33.3%	26.7%	0.0%	0.0%	6	0	0.0	0.0	21.0	11.0	https://img1.doubanio.com/lpic/s27831918.jpg	接着，春天来了	7.7	15
9787510627309	26435904	0	0	0	1	3	3	https://img5.doubanio.com/lpic/s28120866.jpg						我不想一个人睡	8.9	10
9787556028382	26766921	3	0	0	0	8	5	https://img3.doubanio.com/lpic/s28714953.jpg						画纸奇遇	9.2	10
9787600668434	4234598	69.4%	23.4%	6.9%	0.2%	0.2%	163	3	0.0	76.0	782.0	555.0	https://img1.doubanio.com/lpic/s27135467.jpg	猫国物语-子猫絮语-猫城小事-全三册	9.2	625
9787544247184	4723787	50.0%	28.9%	17.1%	2.6%	1.3%	25	5	0.0	10.0	98.0	215.0	https://img3.doubanio.com/lpic/s6178381.jpg	雾中的奇妙小镇	8.4	76
9787534292927	26774341	50.0%	40.0%	0.0%	10.0%	0.0%	5	0	0.0	2.0	12.0	7.0	https://img3.doubanio.com/lpic/s28637293.jpg	赫舍尔和光明节妖精	7.9	10
9787505727540	5259692	47.6%	38.1%	13.1%	1.2%	0.0%	23	5	0.0	9.0	122.0	225.0	https://img3.doubanio.com/lpic/s4558762.jpg	阿拉巴马的月亮	8.4	84
9787546201696	4291095	44.4%	27.8%	22.2%	5.6%	0.0%	9	1	0.0	1.0	20.0	16.0	https://img1.doubanio.com/lpic/s24399187.jpg	来自英国的儿童情商培养图画书	9.2	18
9787535357854	6539509	56.3%	31.3%	12.5%	0.0%	0.0%	4	0	0.0	0.0	22.0	28.0	https://img3.doubanio.com/lpic/s6570400.jpg	九色鹿	8.0	16
9787565817762	26346916	1	1	0	1	3	1	https://img3.doubanio.com/lpic/s28029194.jpg						米瑞和熊	9.1	10
9787105072293	1450981	37.5%	33.3%	25.0%	4.2%	0.0%	8	1	0.0	8.0	32.0	54.0	https://img3.doubanio.com/lpic/s10343400.jpg	安徒生自传（上下）	8.3	24
9787537620123	1824390	37.5%	31.3%	31.3%	0.0%	0.0%	0	0	0.0	0.0	24.0	35.0	https://img3.doubanio.com/lpic/s3820104.jpg	从另一边来的人	8.0	16
9787539155937	4822121	62.1%	31.8%	5.3%	0.0%	0.8%	26	1	0.0	5.0	171.0	41.0	https://img3.doubanio.com/lpic/s4371824.jpg	我要救出贝里奥	9.0	132
9787544249287	6026105	33.3%	44.4%	16.7%	5.6%	0.0%	8	1	0.0	1.0	28.0	7.0	https://img3.doubanio.com/lpic/s6636483.jpg	圆白菜小弟	7.8	18
9787539151571	4224635	51.2%	37.2%	11.6%	0.0%	0.0%	10	1	0.0	3.0	66.0	31.0	https://img3.doubanio.com/lpic/s4178581.jpg	超人兔	8.6	43
9787556206346	26355420	2	0	0	1	5	3	https://img3.doubanio.com/lpic/s28037720.jpg						小千鸟	8.2	10
9787509002599	2240529	35.7%	43.5%	19.9%	0.8%	0.1%	254	10	0.0	54.0	2933.0	821.0	https://img5.doubanio.com/lpic/s2679816.jpg	可不可以不要上学	8.3	2175
9787544810807	4255374	74.0%	22.6%	3.4%	0.0%	0.0%	56	2	0.0	9.0	223.0	89.0	https://img3.doubanio.com/lpic/s4154761.jpg	巴巴爸爸的诞生	9.4	177
9787113219055	26905838	14.3%	47.6%	23.8%	14.3%	0.0%	8	2	0.0	9.0	24.0	168.0	https://img3.doubanio.com/lpic/s29129053.jpg	视觉思维	7.0	21
9787513321495	26838212	3	0	0	0	10	7	https://img5.doubanio.com/lpic/s28903326.jpg						小猪佩多斯	8.9	10
9787530739808	2120267	41.4%	40.5%	17.7%	0.4%	0.0%	80	17	0.0	20.0	302.0	323.0	https://img3.doubanio.com/lpic/s6456235.jpg	一百条裙子	8.2	232
9787501996421	25850270	1	0	0	1	4	6	https://img1.doubanio.com/lpic/s27289069.jpg						莉莉的月光狐狸	7.9	10
9787544246989	4744698	65.3%	29.5%	5.2%	0.0%	0.0%	103	7	0.0	12.0	359.0	191.0	https://img1.doubanio.com/lpic/s4294698.jpg	点	8.3	288
9787221079664	3058949	50.0%	38.3%	11.7%	0.0%	0.0%	9	1	0.0	7.0	81.0	64.0	https://img3.doubanio.com/lpic/s3056211.jpg	斯凯瑞最棒的故事集	8.8	60
9787550215436	25810830	33.0%	44.4%	20.6%	1.7%	0.3%	136	3	0.0	18.0	449.0	612.0	https://img3.doubanio.com/lpic/s27200774.jpg	第一次一个人旅行	8.2	350
9787539167688	6856216	31.1%	33.3%	35.6%	0.0%	0.0%	17	0	0.0	0.0	62.0	40.0	https://img1.doubanio.com/lpic/s6968737.jpg	雨河	7.8	45
9787539130231	1442794	40.2%	45.3%	12.0%	2.6%	0.0%	30	2	0.0	6.0	163.0	121.0	https://img3.doubanio.com/lpic/s22778151.jpg	小幽灵	8.3	117
9787552620597	26423674	5	0	0	1	9	2	https://img5.doubanio.com/lpic/s28211516.jpg						爱书的小狗	8.4	10
9787511226679	10797735	63.5%	28.1%	4.2%	4.2%	0.0%	40	0	0.0	20.0	117.0	234.0	https://img3.doubanio.com/lpic/s10488481.jpg	玫瑰之书	9.0	96
9787513309868	21357312	34.9%	41.5%	20.7%	2.5%	0.4%	111	5	0.0	46.0	325.0	1097.0	https://img3.doubanio.com/lpic/s25138762.jpg	新笔记大自然	8.1	275
9787547000762	3876625	50.0%	38.9%	11.1%	0.0%	0.0%	4	1	0.0	1.0	23.0	17.0	https://img1.doubanio.com/lpic/s6065888.jpg	大马熊和小睡鼠	8.8	18
9787801889003	2222866	39.9%	36.6%	21.2%	1.9%	0.3%	285	16	0.0	40.0	1895.0	1544.0	https://img3.doubanio.com/lpic/s3027891.jpg	猫奴契约书	8.3	1488
9787560048697	1668653	45.5%	34.7%	18.2%	1.7%	0.0%	24	1	0.0	6.0	182.0	146.0	https://img3.doubanio.com/lpic/s2011300.jpg	女巫扫帚排排坐	8.5	121
9787506811316	1126608	2	0	0	4	15	1	https://img3.doubanio.com/lpic/s1337853.jpg						安徒生童话精粹	7.7	10
9787550251267	26575054	4	0	0	0	8	6	https://img3.doubanio.com/lpic/s28259041.jpg						各种各样的家——超级家庭大书	8.4	10
9787308052924	2153313	57.1%	42.9%	0.0%	0.0%	0.0%	7	0	0.0	4.0	38.0	44.0	https://img3.doubanio.com/lpic/s2608602.jpg	乙乙和丫丫（全五册）	9.1	21
9787539477176	26647735	10.0%	10.0%	70.0%	10.0%	0.0%	7	0	0.0	1.0	15.0	10.0	https://img3.doubanio.com/lpic/s28323361.jpg	东京散步	8.2	10
9787511321466	10502507	47.6%	38.6%	13.0%	0.6%	0.2%	410	35	0.0	149.0	1208.0	2839.0	https://img3.doubanio.com/lpic/s8354095.jpg	爸爸的木朵	8.6	970
9787535880857	11541408	4	0	0	0	11	11	https://img3.doubanio.com/lpic/s26826332.jpg						海的女儿（上）	7.9	10
9787806005903	1000904	39.5%	37.7%	18.7%	2.0%	2.1%	150	48	0.0	159.0	802.0	962.0	https://img3.doubanio.com/lpic/s1077682.jpg	卡尔·威特的教育	8.1	610
9789574903825	26325567	0	0	0	0	2	14	https://img3.doubanio.com/lpic/s28007440.jpg						繪本原創力	9.2	10
9789531631884	1949834	39.7%	50.0%	10.3%	0.0%	0.0%	29	2	0.0	4.0	170.0	286.0	https://img3.doubanio.com/lpic/s1959261.jpg	The Blue Sky	8.6	136
9787533320133	3187622	20.0%	60.0%	20.0%	0.0%	0.0%	4	1	0.0	2.0	27.0	31.0	https://img3.doubanio.com/lpic/s5930912.jpg	丰子恺书衣掠影	8.0	20
9787540315948	4245043	20.1%	40.7%	35.9%	2.5%	0.7%	233	15	0.0	95.0	942.0	1509.0	https://img5.doubanio.com/lpic/s4236676.jpg	苏三的花花草草、瓶瓶罐罐	7.5	707
9789577620262	1388411	68.4%	26.3%	5.3%	0.0%	0.0%	9	0	0.0	3.0	25.0	79.0	https://img1.doubanio.com/lpic/s1394938.jpg	奇妙的種子（精）	9.1	19
9787535282415	26654475	64.7%	26.9%	6.7%	1.7%	0.0%	56	2	0.0	28.0	114.0	561.0	https://img3.doubanio.com/lpic/s28329740.jpg	节气手帖：蔓玫的花花朵朵	9.0	119
9787535341242	4050577	44.2%	42.1%	13.7%	0.0%	0.0%	21	3	0.0	12.0	102.0	146.0	https://img3.doubanio.com/lpic/s6076714.jpg	猫头鹰王国1-暗算	8.3	95
9787557504748	26685731	90.0%	0.0%	10.0%	0.0%	0.0%	1	6	0.0	2.0	9.0	65.0	https://img3.doubanio.com/lpic/s28362001.jpg	PICTURA神笔涂绘系列：仙境奇缘、海底秘境、仲夏夜之梦	8.2	10
9787550274396	26817034	64.3%	21.4%	14.3%	0.0%	0.0%	4	5	0.0	1.0	14.0	13.0	https://img3.doubanio.com/lpic/s28812453.jpg	猜猜还有什么：一匹马	8.1	14
9787541454158	20499707	72.4%	6.9%	17.2%	0.0%	3.4%	11	1	0.0	8.0	32.0	78.0	https://img5.doubanio.com/lpic/s26563046.jpg	阿比琳的夏天	9.1	29
9787221088970	4743431	3	0	0	2	6	29	https://img3.doubanio.com/lpic/s8969961.jpg						中国儿童散文诗画丛（全8册）	8.1	10
9787202032282	1758406	50.0%	31.3%	12.5%	6.3%	0.0%	6	7	0.0	13.0	26.0	221.0	https://img5.doubanio.com/lpic/s1629906.jpg	儿童的人格形成及其培养	7.8	16
9787533263423	4843891	68.7%	19.0%	9.9%	0.4%	2.0%	117	9	0.0	114.0	240.0	1079.0	https://img3.doubanio.com/lpic/s6200540.jpg	没有秘密长不大	8.4	252
9787544244909	4034052	56.6%	41.5%	1.9%	0.0%	0.0%	16	0	0.0	5.0	83.0	78.0	https://img1.doubanio.com/lpic/s3977869.jpg	古利和古拉（套装）	8.7	53
9787530763070	26707759	0	0	0	2	1	30	https://img3.doubanio.com/lpic/s28382425.jpg						果壳阅读 生活习惯简史	7.6	10
9787544249058	5254295	50.0%	40.4%	7.9%	0.9%	0.9%	33	1	0.0	5.0	157.0	152.0	https://img5.doubanio.com/lpic/s6382816.jpg	勇敢者的游戏	8.7	114
9787532411207	2579237	93.1%	5.7%	1.1%	0.0%	0.0%	18	2	0.0	0.0	97.0	24.0	https://img1.doubanio.com/lpic/s2867389.jpg	彩图世界名著100集（红星篇）	9.8	87
9787208097445	5918308	2	1	0	2	8	12	https://img1.doubanio.com/lpic/s6273289.jpg						家庭和儿童教育	8.4	10
9787531320814	1072760	76.5%	22.4%	0.0%	1.2%	0.0%	11	1	0.0	1.0	105.0	98.0	https://img3.doubanio.com/lpic/s1058082.jpg	小老虎，你的信	9.5	85
9787547001004	4020958	7.7%	53.8%	38.5%	0.0%	0.0%	3	1	0.0	4.0	13.0	19.0	https://img5.doubanio.com/lpic/s4030086.jpg	中国故事集	7.3	13
9787303196210	26783575	0	0	0	0	2	2	https://img3.doubanio.com/lpic/s29003240.jpg						水墨汉字绘本	9.1	10
9787305068119	4860743	44.0%	40.0%	15.5%	0.6%	0.0%	135	8	0.0	44.0	706.0	1633.0	https://img3.doubanio.com/lpic/s26704390.jpg	一只狮子在巴黎	8.6	501
9787550275362	26807920	59.6%	30.7%	7.8%	0.6%	1.2%	86	16	0.0	8.0	182.0	704.0	https://img3.doubanio.com/lpic/s28775844.jpg	阿兰的童年	8.7	166
9787208085435	4275397	27.3%	45.5%	27.3%	0.0%	0.0%	2	0	0.0	0.0	12.0	3.0	https://img3.doubanio.com/lpic/s6825320.jpg	阿米莉娅的闲言碎语指南	7.5	11
9787532733743	1083091	46.3%	41.2%	11.6%	1.0%	0.0%	170	22	0.0	69.0	826.0	710.0	https://img3.doubanio.com/lpic/s1070130.jpg	吹小号的天鹅	8.6	622
9787544810487	4260551	57.7%	23.1%	15.4%	3.8%	0.0%	7	0	0.0	1.0	41.0	34.0	https://img1.doubanio.com/lpic/s10912249.jpg	小鸡的一千个秘密	8.5	26
9787806249314	1066911	74.2%	19.7%	4.5%	0.8%	0.8%	42	9	0.0	8.0	166.0	223.0	https://img1.doubanio.com/lpic/s2662567.jpg	大森林里的小木屋	9.2	133
9787511005809	6957363	3	0	0	0	14	6	https://img3.doubanio.com/lpic/s6982914.jpg						坚定的小锡兵	8.0	10
9787532473366	2071094	21.6%	43.1%	31.4%	3.9%	0.0%	9	0	0.0	1.0	76.0	12.0	https://img5.doubanio.com/lpic/s9088636.jpg	艾玛和蝴蝶	7.6	51
9787540201180	1546000	35.0%	45.0%	20.0%	0.0%	0.0%	12	0	0.0	0.0	29.0	25.0	https://img5.doubanio.com/lpic/s2560056.jpg	忆	7.2	20
9787229096427	26584289	92.3%	7.7%	0.0%	0.0%	0.0%	7	0	0.0	5.0	8.0	10.0	https://img3.doubanio.com/lpic/s28268061.jpg	地板书3	9.5	13
9787105066117	1197433	51.1%	41.3%	7.6%	0.0%	0.0%	8	3	0.0	47.0	113.0	534.0	https://img3.doubanio.com/lpic/s1223870.jpg	为孩子立界线	8.8	92
9787538159554	3871683	0	0	0	7	1	53	https://img5.doubanio.com/lpic/s6047026.jpg						巧编儿童发辫65例	7.3	10
9787539118581	1192706	64.0%	28.5%	7.3%	0.2%	0.0%	207	12	0.0	48.0	1725.0	1180.0	https://img3.doubanio.com/lpic/s1694523.jpg	大盗贼	9.1	1239
9787539163444	6126153	43.9%	29.3%	22.0%	4.9%	0.0%	17	1	0.0	2.0	49.0	15.0	https://img3.doubanio.com/lpic/s4834295.jpg	绿眼睛	8.1	41
9787537636179	5919042	57.7%	30.8%	11.5%	0.0%	0.0%	17	0	0.0	2.0	33.0	46.0	https://img3.doubanio.com/lpic/s6801092.jpg	我变成一只喷火龙了	8.9	26
9789866952135	1937559	23.9%	47.8%	24.8%	3.5%	0.0%	16	5	0.0	58.0	172.0	3908.0	https://img1.doubanio.com/lpic/s1944488.jpg	開始創造我的旅行繪本	6.4	113
9789574551651	1432949	18.5%	48.1%	29.6%	0.0%	3.7%	5	0	0.0	2.0	37.0	145.0	https://img3.doubanio.com/lpic/s1446960.jpg	有沒有貓？	7.6	27
9787550020740	26980929	67.1%	21.5%	11.4%	0.0%	0.0%	22	35	0.0	5.0	56.0	176.0	https://img3.doubanio.com/lpic/s29361025.jpg	你喜欢的样子我都有	10.0	77
9780689815287	1340861	48.1%	28.8%	23.1%	0.0%	0.0%	15	0	0.0	1.0	75.0	47.0	https://img5.doubanio.com/lpic/s3206456.jpg	The Three Little Wolves and the Big Bad Pig	8.5	52
9787550254381	26435202	44.1%	41.2%	12.7%	1.0%	1.0%	54	6	0.0	4.0	127.0	325.0	https://img1.doubanio.com/lpic/s28120078.jpg	幸福是……：500件关于快乐的小小事	8.6	102
9787554500248	24532907	46.7%	26.7%	26.7%	0.0%	0.0%	6	0	0.0	1.0	18.0	8.0	https://img3.doubanio.com/lpic/s26638802.jpg	驾驶机器人看恐龙	8.3	15
9787541413636	3072487	83.0%	13.1%	3.3%	0.7%	0.0%	18	0	0.0	1.0	173.0	27.0	https://img3.doubanio.com/lpic/s3087091.jpg	寻找海底城市	9.6	153
9787505632073	26836367	1	0	0	0	7	9	https://img3.doubanio.com/lpic/s28893202.jpg						鸟儿来的那一天	7.3	10
9789576675980	1394365	55.2%	31.0%	12.1%	1.7%	0.0%	46	25	0.0	66.0	157.0	1529.0	https://img3.doubanio.com/lpic/s6342960.jpg	教養的迷思	8.7	115
9787532476367	3311046	38.5%	36.8%	19.7%	5.1%	0.0%	36	1	0.0	4.0	156.0	39.0	https://img5.doubanio.com/lpic/s3374556.jpg	小鞋子,走一走	8.2	117
9787544820967	25877712	43.2%	43.2%	11.4%	2.3%	0.0%	19	3	0.0	1.0	55.0	41.0	https://img1.doubanio.com/lpic/s27272229.jpg	穿毛衣的小镇	8.6	44
9787561339183	2330383	36.0%	47.1%	15.8%	1.0%	0.1%	491	21	0.0	203.0	2465.0	2749.0	https://img3.doubanio.com/lpic/s2785474.jpg	一日江户人	8.4	2055
9787533257828	4197832	29.6%	44.4%	25.9%	0.0%	0.0%	7	0	0.0	2.0	35.0	8.0	https://img3.doubanio.com/lpic/s4131504.jpg	小阿力的大学校	8.0	27
9787513305921	10539935	33.3%	41.7%	25.0%	0.0%	0.0%	12	0	0.0	2.0	28.0	18.0	https://img1.doubanio.com/lpic/s9121448.jpg	别让鸽子开巴士!	8.3	24
9787539147659	3651087	63.9%	29.0%	4.8%	1.5%	0.9%	118	13	0.0	41.0	431.0	367.0	https://img3.doubanio.com/lpic/s6894121.jpg	噼里啪啦系列（共7册）	9.1	335
9787513318938	26599579	0	0	0	0	5	1	https://img3.doubanio.com/lpic/s29260082.jpg						爸爸，然后呢？	8.6	10
9787102067483	25975708	2	0	0	2	6	62	https://img1.doubanio.com/lpic/s27452009.jpg						儿童艺术博物馆：和孩子一起欣赏世界名画	7.4	10
9787213061837	25961266	41.3%	45.7%	13.0%	0.0%	0.0%	17	3	0.0	13.0	53.0	322.0	https://img3.doubanio.com/lpic/s28351520.jpg	宝宝也是哲学家	8.4	46
9787539149585	4038741	48.1%	36.5%	15.4%	0.0%	0.0%	66	2	0.0	3.0	205.0	104.0	https://img3.doubanio.com/lpic/s3981354.jpg	跟屁虫	8.4	156
9780749707231	2129196	66.7%	24.9%	7.6%	0.6%	0.3%	115	4017	0.0	38.0	434.0	60.0	https://img3.doubanio.com/lpic/s3599435.jpg	The Little Prince	9.1	342
9787541745447	10583123	59.1%	13.6%	27.3%	0.0%	0.0%	12	1	0.0	1.0	29.0	41.0	https://img3.doubanio.com/lpic/s9025782.jpg	梅林传奇Ⅰ	8.0	22
9787534292491	26768987	66.7%	14.3%	14.3%	0.0%	4.8%	7	0	0.0	5.0	21.0	34.0	https://img3.doubanio.com/lpic/s29160603.jpg	查理九世26·雪山巨魔	9.4	21
9787807321361	1976471	54.4%	33.8%	8.4%	1.7%	1.7%	73	3	0.0	23.0	279.0	386.0	https://img3.doubanio.com/lpic/s10110000.jpg	淘气包马小跳	8.6	237
9787539159980	5290538	32.8%	36.1%	26.9%	3.4%	0.8%	40	3	0.0	4.0	161.0	99.0	https://img3.doubanio.com/lpic/s4483944.jpg	月亮先生	7.9	119
9787546118611	6840037	28.6%	26.5%	37.6%	6.9%	0.5%	67	4	0.0	24.0	229.0	557.0	https://img5.doubanio.com/lpic/s6930336.jpg	旅行回忆的杂货教室	7.2	189
9787550240803	26431301	0	0	0	3	4	5	https://img5.doubanio.com/lpic/s28116756.jpg						学会保护自己：幼儿安全故事书	7.1	10
9787115413222	26718676	53.1%	34.4%	12.5%	0.0%	0.0%	15	0	0.0	3.0	35.0	13.0	https://img1.doubanio.com/lpic/s28423479.jpg	飞乐鸟的手绘旅行笔记：厦门	8.1	32
9787801877901	1444540	30.5%	50.0%	17.6%	1.9%	0.0%	34	3	0.0	14.0	331.0	501.0	https://img3.doubanio.com/lpic/s2159113.jpg	活着就是天堂	8.2	210
9787539156941	4874114	35.1%	43.2%	20.3%	1.4%	0.0%	30	1	0.0	2.0	110.0	90.0	https://img1.doubanio.com/lpic/s4386337.jpg	七彩下雨天	8.3	75
9787543473591	4197893	40.2%	44.1%	11.8%	3.9%	0.0%	28	0	0.0	3.0	176.0	102.0	https://img3.doubanio.com/lpic/s4104463.jpg	我的兔子朋友	8.8	127
9787514315912	25855957	5	1	0	0	12	4	https://img3.doubanio.com/lpic/s27258435.jpg						坐火车，逛一逛	8.1	10
9787222081888	6743312	25.7%	37.1%	37.1%	0.0%	0.0%	11	5	0.0	5.0	41.0	40.0	https://img1.doubanio.com/lpic/s8842139.jpg	捡玻璃的男孩	7.6	35
9787115206022	3923763	83.1%	12.3%	4.6%	0.0%	0.0%	46	1	0.0	5.0	62.0	244.0	https://img3.doubanio.com/lpic/s6056931.jpg	乐于助人的公主	9.5	65
9787537636124	20255370	36.0%	40.0%	24.0%	0.0%	0.0%	8	0	0.0	3.0	30.0	9.0	https://img3.doubanio.com/lpic/s24930204.jpg	十二生肖的故事	9.0	25
9787550290495	26924155	55.0%	35.0%	10.0%	0.0%	0.0%	8	6	0.0	3.0	20.0	125.0	https://img1.doubanio.com/lpic/s29181449.jpg	迷宫大侦探皮埃尔	8.2	20
9787544213882	1274159	34.4%	46.1%	18.0%	1.6%	0.0%	35	1	0.0	8.0	191.0	70.0	https://img3.doubanio.com/lpic/s26391344.jpg	猫城记 小坡的生日	8.2	128
9787532432516	1919885	40.0%	60.0%	0.0%	0.0%	0.0%	6	1	0.0	6.0	19.0	285.0	https://img3.doubanio.com/lpic/s6939093.jpg	西方现代幻想文学论	7.9	10
9787533767877	26663151	4	2	0	1	6	12	https://img3.doubanio.com/lpic/s28338815.jpg						身边的科学真好玩 “可怕”的牙医	7.8	10
9787537651707	26578302	36.0%	32.0%	24.0%	8.0%	0.0%	6	1	0.0	0.0	35.0	2.0	https://img3.doubanio.com/lpic/s28262271.jpg	铃木绘本蒲公英系列	8.2	25
9787500666738	1767711	41.5%	46.9%	11.3%	0.0%	0.3%	44	8	0.0	6.0	479.0	211.0	https://img3.doubanio.com/lpic/s5653032.jpg	小女贼的黑店	8.5	335
9787802141964	2096903	4.5%	40.9%	50.0%	4.5%	0.0%	7	0	0.0	3.0	32.0	23.0	https://img3.doubanio.com/lpic/s10087510.jpg	我的父亲丰子恺	7.2	22
9787806793893	1144958	61.4%	23.9%	12.5%	1.1%	1.1%	12	1	0.0	3.0	138.0	55.0	https://img3.doubanio.com/lpic/s1158293.jpg	阿罗房间要挂画	8.8	88
9787530475461	26298611	50.0%	40.0%	10.0%	0.0%	0.0%	7	0	0.0	3.0	25.0	8.0	https://img1.doubanio.com/lpic/s27988698.jpg	蜘蛛的日记	8.1	20
9787513308144	11534101	68.1%	23.2%	7.2%	0.0%	1.4%	30	5	0.0	21.0	78.0	493.0	https://img3.doubanio.com/lpic/s11284830.jpg	星星和蒲公英	8.3	69
9787550001206	6401133	19.5%	48.4%	29.6%	2.4%	0.0%	109	3	0.0	61.0	378.0	304.0	https://img3.doubanio.com/lpic/s7007731.jpg	座敷童子的故事	7.7	287
9787501607617	24835147	2	0	0	2	2	17	https://img5.doubanio.com/lpic/s27085236.jpg						魔石心	8.8	10
